amount,balance,hour,day,time_since_last,distance,speed,merchant_risk,cardholder_risk,device,ip_risk,z_score,is_fraud
43,6232,16,0,1400.51,8,38,0.18,0.15,1,0.04,-0.29,1
2639,4037,0,2,4.37,1146,445,0.94,0.05,0,0.89,5.00,1
45,5663,14,3,1384.42,7,15,0.12,0.01,1,0.01,-0.17,1
50,6140,14,3,1319.13,4,32,0.13,0.16,1,0.06,-0.30,1
39,4702,9,0,1707.50,4,38,0.04,0.12,1,0.04,0.00,1
67,4997,15,1,1240.13,2,29,0.13,0.04,1,0.08,1.01,1
3324,2697,1,2,1.31,1144,499,0.84,0.11,0,0.99,5.00,1
72,3632,11,2,1434.80,8,44,0.16,0.10,1,0.09,0.09,1
100,4639,15,3,1219.06,1,40,0.02,0.15,1,0.06,0.86,1
62,6155,15,3,1172.62,5,26,0.18,0.10,1,0.08,-0.32,1
109,5152,12,0,1428.83,4,30,0.09,0.11,1,0.04,0.56,1
2763,5047,0,3,8.15,966,488,0.92,0.03,0,0.91,5.00,1
51,4867,17,0,1548.13,5,26,0.15,0.16,1,0.09,0.38,1
43,5362,14,0,1510.42,9,40,0.07,0.04,1,0.10,-0.03,1
68,3797,11,2,995.70,4,42,0.18,0.14,1,0.10,-0.44,1
95,4926,20,2,1462.75,2,37,0.07,0.18,1,0.02,-0.17,1
3131,4794,2,2,3.10,1076,536,0.81,0.06,0,0.99,5.00,1
86,3092,8,3,1413.41,10,31,0.10,0.17,1,0.02,0.28,1
69,4467,20,1,1475.15,8,21,0.13,0.20,1,0.08,0.59,1
72,4819,14,3,1608.74,1,33,0.05,0.09,1,0.09,-0.36,1
56,5156,18,4,1384.75,-1,40,0.05,0.18,1,0.06,-0.89,1
2609,5392,2,2,8.40,1122,558,0.73,0.00,0,0.80,5.00,1
72,4095,9,3,1618.00,-4,31,0.16,0.17,1,0.01,0.20,1
71,2055,15,1,1096.97,4,33,0.11,0.19,1,0.07,1.21,1
71,6019,16,3,1626.59,4,34,0.17,0.11,1,0.09,0.30,1
64,4113,13,0,1406.37,7,40,0.14,0.01,1,0.10,-0.28,1
2748,5847,2,3,8.97,977,380,0.79,0.02,0,0.83,5.00,1
90,4340,18,4,1849.54,0,21,0.16,0.09,1,0.04,-0.50,1
91,5139,10,3,1401.59,2,35,0.04,0.16,1,0.06,0.51,1
71,6246,14,4,1419.17,8,31,0.02,0.06,1,0.05,-0.20,1
34,4089,14,1,1294.61,1,39,0.13,0.16,1,0.02,-0.72,1
2363,6956,2,0,5.67,1099,483,0.74,0.11,0,0.80,5.00,1
63,6329,10,2,1319.36,11,45,0.02,0.03,1,0.09,-1.16,1
36,5466,17,4,1626.49,8,23,0.01,0.11,1,0.04,-0.47,1
9,7156,11,2,1447.48,2,46,0.02,0.01,1,0.05,0.59,1
87,4870,17,2,1539.77,4,39,0.10,0.18,1,0.06,-0.47,1
3012,5446,1,1,3.68,997,496,0.90,0.19,0,0.89,5.00,1
61,3697,9,2,1283.06,4,34,0.06,0.08,1,0.01,0.17,1
75,4257,8,4,1554.92,5,26,0.07,0.04,1,0.08,0.87,1
55,4593,12,3,1303.08,6,23,0.02,0.11,1,0.09,-0.20,1
80,5618,10,2,1585.08,5,27,0.07,0.02,1,0.08,0.88,1
2592,3717,3,3,5.56,1096,473,0.99,0.16,0,0.96,5.00,1
62,5669,19,4,1173.56,11,27,0.05,0.08,1,0.02,-0.99,1
66,4230,16,0,1040.63,9,32,0.17,0.05,1,0.08,0.05,1
104,5147,19,2,1272.87,-3,20,0.10,0.01,1,0.02,-0.09,1
70,6748,19,3,1654.14,5,29,0.05,0.07,1,0.01,0.50,1
2700,7461,0,3,2.38,694,591,0.96,0.01,0,0.99,5.00,1
77,6711,15,2,1302.99,5,37,0.03,0.04,1,0.02,0.85,1
63,6742,17,4,1527.40,8,32,0.05,0.12,1,0.08,0.04,1
7,7448,8,2,1479.95,5,28,0.20,0.01,1,0.06,-0.75,1
88,4506,8,0,1496.99,-2,17,0.07,0.18,1,0.03,-0.40,1
3359,5134,2,1,7.11,1068,456,0.85,0.10,0,0.96,5.00,1
37,5328,8,1,1622.15,7,45,0.04,0.19,1,0.05,0.06,1
89,4569,15,2,1448.38,8,35,0.18,0.17,1,0.05,-0.47,1
98,6365,10,2,1643.26,5,31,0.00,0.09,1,0.01,-0.37,1
43,4722,13,2,1412.49,7,38,0.08,0.19,1,0.08,0.24,1
3100,6122,3,4,5.77,1189,567,0.79,0.08,0,0.98,5.00,1
64,7329,9,3,1658.80,4,31,0.08,0.04,1,0.06,-0.18,1
57,6270,20,1,1282.88,6,23,0.13,0.08,1,0.00,-0.28,1
75,4572,8,2,1247.67,4,21,0.04,0.02,1,0.05,-0.12,1
51,6253,8,1,1594.02,10,19,0.09,0.07,1,0.05,1.36,1
2764,4768,2,1,6.47,1240,374,0.79,0.05,0,0.86,5.00,1
20,4507,8,1,1450.15,3,50,0.01,0.13,1,0.00,-0.25,1
64,3963,15,0,1784.11,3,15,0.05,0.02,1,0.03,0.34,1
93,4929,20,1,1542.34,3,38,0.17,0.02,1,0.04,0.54,1
66,4708,17,1,1505.91,7,33,0.06,0.08,1,0.10,-0.24,1
3389,4473,1,2,1.86,966,412,0.95,0.11,0,0.82,5.00,1
42,4521,19,0,1580.20,8,13,0.05,0.13,1,0.02,-0.35,1
103,4489,14,3,1611.54,6,30,0.11,0.02,1,0.01,-0.61,1
57,6281,14,0,1665.24,7,26,0.04,0.05,1,0.07,0.37,1
109,5556,11,1,1124.78,2,34,0.09,0.13,1,0.00,0.24,1
1895,5259,1,1,7.11,952,500,0.86,0.09,0,0.99,5.00,1
74,3255,8,1,1509.29,9,29,0.16,0.19,1,0.01,0.74,1
62,6993,11,4,1235.35,7,25,0.11,0.07,1,0.09,0.72,1
90,3215,16,4,1446.36,3,27,0.19,0.18,1,0.07,-0.39,1
54,5126,16,0,1454.13,5,29,0.04,0.17,1,0.09,-0.10,1
2829,3702,1,3,7.43,855,486,0.99,0.11,0,0.84,5.00,1
37,4409,8,2,1355.85,7,51,0.13,0.14,1,0.08,0.16,1
57,6727,19,1,1331.75,7,44,0.04,0.05,1,0.05,0.38,1
65,6418,12,4,1172.27,1,24,0.18,0.07,1,0.02,0.45,1
15,5791,9,2,1320.92,7,36,0.05,0.18,1,0.03,0.39,1
3191,4562,3,1,8.08,772,511,0.73,0.19,0,0.85,5.00,1
40,5330,18,3,1157.19,3,34,0.04,0.18,1,0.00,-0.29,1
47,4135,10,3,1163.72,7,25,0.18,0.09,1,0.09,0.29,1
53,3841,19,4,1543.08,5,38,0.15,0.16,1,0.08,0.83,1
54,2782,19,0,1692.28,6,24,0.06,0.18,1,0.06,0.78,1
3273,4241,1,1,3.99,928,455,0.75,0.03,0,0.95,5.00,1
55,5477,19,2,1377.90,1,28,0.05,0.13,1,0.02,-1.11,1
27,6195,12,0,1421.15,2,36,0.15,0.20,1,0.03,0.90,1
55,5173,16,4,1276.29,0,39,0.18,0.13,1,0.02,-0.04,1
73,3688,17,0,1245.87,2,34,0.13,0.03,1,0.08,0.26,1
3991,5483,3,2,1.11,976,533,0.75,0.19,0,0.82,5.00,1
34,4184,10,1,1497.15,1,32,0.12,0.01,1,0.10,-0.27,1
75,3177,11,4,1157.73,6,31,0.13,0.13,1,0.08,-0.26,1
60,4773,14,2,1621.38,1,28,0.07,0.15,1,0.04,0.72,1
55,4313,16,3,1555.58,5,18,0.16,0.07,1,0.04,-0.18,1
3333,5004,2,3,7.81,880,617,1.00,0.16,0,0.95,5.00,1
56,6172,10,2,1467.21,2,43,0.19,0.14,1,0.05,0.29,1
91,4442,11,4,1799.04,0,34,0.14,0.07,1,0.09,-0.18,1
69,4586,9,2,1628.94,6,55,0.12,0.13,1,0.06,-0.07,1
80,2675,12,2,1377.22,4,39,0.13,0.03,1,0.06,0.31,1
2836,5404,3,2,7.92,1264,537,0.86,0.06,0,0.80,5.00,1
55,5130,17,3,1822.76,6,27,0.12,0.00,1,0.02,0.30,1
51,6166,20,3,1904.62,4,24,0.14,0.14,1,0.10,-0.61,1
96,4543,19,4,1518.23,2,26,0.03,0.20,1,0.06,-0.27,1
45,4461,19,1,1408.94,7,37,0.20,0.01,1,0.09,-0.57,1
3352,4087,2,4,9.88,1161,555,0.76,0.11,0,0.92,5.00,1
49,5685,17,3,1463.93,5,24,0.13,0.07,1,0.03,-0.14,1
47,4979,19,2,1415.79,-1,25,0.19,0.11,1,0.00,0.00,1
52,5198,20,4,1635.52,3,21,0.14,0.18,1,0.08,-0.28,1
39,3641,17,0,1481.81,8,42,0.13,0.06,1,0.03,0.15,1
2478,3713,0,1,8.97,664,508,0.89,0.00,0,0.96,5.00,1
25,5843,9,4,1246.10,7,22,0.11,0.16,1,0.00,-0.31,1
29,4373,9,0,1420.06,2,24,0.13,0.02,1,0.09,-0.15,1
74,4968,9,3,1471.37,6,20,0.15,0.02,1,0.09,-1.02,1
63,6764,16,4,1449.76,3,31,0.05,0.02,1,0.03,0.07,1
3162,4639,0,2,5.24,839,545,0.78,0.01,0,0.81,5.00,1
31,4395,16,1,1486.32,4,27,0.11,0.10,1,0.07,-0.35,1
69,5434,12,2,1522.18,3,23,0.19,0.01,1,0.02,-0.92,1
53,3645,10,0,1703.43,6,37,0.18,0.18,1,0.01,0.58,1
61,5929,18,1,1709.31,5,29,0.06,0.18,1,0.09,0.29,1
2660,4576,3,1,4.84,900,493,0.79,0.12,0,0.94,5.00,1
54,5396,10,0,1095.73,4,24,0.08,0.11,1,0.00,0.53,1
45,3980,12,1,1892.79,3,38,0.17,0.10,1,0.02,0.40,1
70,6814,8,4,1389.36,9,46,0.18,0.13,1,0.06,0.32,1
40,5152,10,2,1604.25,5,24,0.00,0.03,1,0.02,0.32,1
2789,3840,3,2,8.02,1000,505,0.72,0.18,0,0.96,5.00,1
71,4777,20,2,1351.47,-1,26,0.11,0.02,1,0.03,0.00,1
61,6368,10,2,1525.30,10,25,0.07,0.15,1,0.08,0.02,1
52,4493,17,4,1256.12,4,30,0.00,0.02,1,0.09,-0.67,1
80,6266,8,2,1206.61,3,30,0.19,0.05,1,0.06,0.05,1
3458,5212,2,0,5.22,915,404,0.95,0.05,0,0.97,5.00,1
102,5752,18,2,1083.41,6,41,0.13,0.12,1,0.06,-0.28,1
46,3182,19,2,1735.16,10,41,0.11,0.12,1,0.09,-0.72,1
101,5865,9,1,1157.03,5,18,0.04,0.06,1,0.01,-0.64,1
44,5024,10,3,1042.70,3,53,0.12,0.15,1,0.10,-0.25,1
2841,6767,0,4,3.80,936,572,0.96,0.15,0,0.81,5.00,1
41,3083,13,0,1324.67,2,26,0.04,0.15,1,0.09,0.10,1
64,6748,18,3,1321.80,9,28,0.17,0.04,1,0.09,-0.16,1
96,5300,11,0,1524.10,0,30,0.19,0.02,1,0.05,-0.38,1
73,5159,17,4,1504.40,5,37,0.16,0.10,1,0.04,0.29,1
1411,3339,3,4,6.32,834,567,0.78,0.16,0,0.93,5.00,1
78,6094,13,2,1637.53,6,30,0.06,0.10,1,0.09,-0.93,1
11,5225,8,2,1203.75,5,22,0.13,0.15,1,0.08,-1.21,1
52,3780,15,1,1785.44,8,36,0.08,0.10,1,0.06,-0.28,1
81,6113,17,2,1579.10,7,20,0.01,0.17,1,0.06,0.35,1
2428,3982,3,3,8.56,1304,527,0.92,0.04,0,0.96,5.00,1
92,5059,18,3,1050.92,6,33,0.18,0.19,1,0.08,0.53,1
37,5097,20,2,1300.15,6,36,0.01,0.11,1,0.06,0.15,1
44,6510,12,0,974.36,8,34,0.16,0.19,1,0.03,0.09,1
62,3972,8,0,1212.86,7,50,0.10,0.05,1,0.09,-0.30,1
3131,6409,2,3,3.83,834,578,0.90,0.06,0,0.91,5.00,1
110,4500,11,1,1291.78,7,42,0.02,0.07,1,0.03,-0.09,1
83,5528,20,2,1448.02,6,24,0.08,0.02,1,0.07,0.19,1
34,5652,19,2,1731.26,0,24,0.04,0.10,1,0.09,1.18,1
74,3986,11,2,1925.99,3,19,0.02,0.15,1,0.00,0.19,1
3096,5799,1,4,2.54,1265,515,0.87,0.06,0,0.88,5.00,1
36,3921,17,0,1298.19,6,26,0.05,0.16,1,0.06,-0.67,1
35,3866,19,0,1332.74,3,24,0.04,0.03,1,0.10,-1.04,1
61,5868,17,2,1106.01,3,37,0.16,0.20,1,0.08,0.28,1
37,6505,9,2,1367.76,7,38,0.02,0.19,1,0.06,0.90,1
3234,5403,1,3,9.15,1031,500,0.97,0.19,0,0.99,5.00,1
56,6011,20,1,1536.47,5,30,0.10,0.09,1,0.04,-0.14,1
52,5721,16,4,993.09,6,19,0.03,0.01,1,0.10,0.05,1
54,5003,10,2,1546.57,9,45,0.16,0.01,1,0.04,0.43,1
36,5086,9,3,1253.15,6,46,0.10,0.14,1,0.01,0.28,1
4143,4722,2,2,5.37,1025,563,0.86,0.19,0,0.89,5.00,1
53,4922,13,1,1583.64,7,15,0.00,0.18,1,0.04,0.59,1
35,5418,11,4,1409.66,1,27,0.11,0.16,1,0.00,0.16,1
60,4412,9,3,1323.29,5,31,0.16,0.17,1,0.02,0.99,1
67,6494,9,3,1392.42,7,44,0.20,0.12,1,0.07,0.17,1
3349,5639,1,3,8.44,924,520,0.95,0.17,0,0.94,5.00,1
65,4606,14,1,1434.36,5,31,0.15,0.10,1,0.09,0.55,1
72,4612,18,0,1362.03,6,33,0.07,0.18,1,0.08,-0.39,1
99,6064,12,1,1786.29,3,21,0.15,0.17,1,0.07,-0.82,1
52,5815,12,3,1410.61,4,36,0.17,0.03,1,0.01,0.63,1
3200,5232,1,0,1.28,1223,476,0.80,0.19,0,0.86,5.00,1
55,5482,11,3,1541.41,8,16,0.15,0.07,1,0.05,0.25,1
54,4395,17,2,1257.58,7,17,0.13,0.13,1,0.00,-0.36,1
42,5758,12,0,1529.99,7,13,0.09,0.11,1,0.02,-0.53,1
60,5767,13,1,1458.67,-3,26,0.04,0.03,1,0.10,0.30,1
3628,4189,1,2,3.84,960,533,1.00,0.16,0,0.92,5.00,1
55,2220,13,1,1595.64,5,34,0.04,0.11,1,0.04,0.07,1
62,4283,14,1,1420.36,4,38,0.04,0.07,1,0.09,0.91,1
41,4808,13,1,1365.28,9,25,0.02,0.02,1,0.05,0.27,1
65,5429,12,2,1471.12,6,34,0.13,0.10,1,0.00,-0.38,1
2453,4650,3,3,3.35,1104,467,0.97,0.06,0,0.89,5.00,1
54,6250,18,2,1932.21,-2,25,0.07,0.13,1,0.02,0.40,1
53,3692,18,1,1423.76,7,29,0.02,0.08,1,0.01,-0.73,1
39,5953,14,2,1443.27,4,21,0.07,0.01,1,0.05,0.00,1
59,3948,10,3,1419.95,6,43,0.01,0.05,1,0.07,0.61,1
4139,5117,0,2,2.05,844,454,0.72,0.19,0,0.89,5.00,1
68,5494,19,2,1461.66,1,34,0.03,0.12,1,0.02,-0.32,1
67,6165,10,3,1303.12,7,36,0.04,0.08,1,0.01,-0.12,1
53,6721,9,2,1304.50,3,26,0.05,0.18,1,0.07,0.65,1
56,4230,19,2,1284.49,3,38,0.04,0.09,1,0.01,0.24,1
3626,6085,0,2,7.80,1068,464,0.92,0.02,0,0.93,5.00,1
61,6342,20,2,1503.15,13,39,0.05,0.14,1,0.02,0.01,1
68,4226,16,3,1335.82,6,25,0.09,0.14,1,0.02,-0.02,1
55,3220,16,0,1248.76,9,16,0.00,0.17,1,0.08,0.25,1
83,5505,12,3,1507.50,6,49,0.07,0.17,1,0.09,0.01,1
2595,4456,1,2,3.59,1223,531,0.88,0.08,0,0.88,5.00,1
67,4178,8,1,1603.35,7,44,0.19,0.06,1,0.08,0.08,1
40,6237,8,0,1415.71,8,25,0.19,0.18,1,0.06,-0.46,1
64,2970,9,2,1564.80,-1,36,0.05,0.19,1,0.00,0.25,1
4,6950,16,1,1291.11,5,33,0.17,0.00,1,0.10,0.44,1
3165,6284,1,4,2.07,734,580,0.72,0.17,0,0.91,5.00,1
55,5419,10,1,1432.29,9,27,0.03,0.14,1,0.04,0.36,1
62,5742,8,2,1448.27,9,40,0.04,0.08,1,0.00,-0.22,1
39,3837,10,2,1468.41,7,35,0.03,0.15,1,0.08,0.01,1
55,4995,10,0,1482.10,2,32,0.13,0.02,1,0.01,0.85,1
2747,4862,1,2,3.60,1117,504,0.78,0.16,0,0.86,5.00,1
69,5138,12,0,1462.23,10,26,0.19,0.03,1,0.09,-0.19,1
80,5545,8,3,1092.47,-5,20,0.03,0.10,1,0.07,-0.35,1
33,4513,10,0,1224.25,6,26,0.02,0.19,1,0.10,0.21,1
41,6517,20,2,1308.74,7,28,0.10,0.15,1,0.06,-0.63,1
2538,5498,0,4,8.21,353,504,0.82,0.00,0,0.86,5.00,1
64,5316,13,1,1549.62,1,27,0.08,0.08,1,0.10,-0.22,1
56,5070,19,2,1294.90,6,15,0.17,0.02,1,0.04,-0.54,1
60,5594,17,3,1100.94,7,41,0.17,0.03,1,0.09,-0.40,1
58,4366,16,1,1485.80,7,30,0.16,0.02,1,0.04,0.26,1
2812,5083,1,2,3.32,1213,474,0.97,0.13,0,0.92,5.00,1
105,5156,9,1,1229.78,4,33,0.10,0.04,1,0.09,-0.69,1
51,3917,15,4,1348.46,1,27,0.10,0.16,1,0.04,-0.49,1
53,6187,13,0,1508.46,6,20,0.01,0.17,1,0.09,0.47,1
65,4907,12,4,1411.62,5,46,0.07,0.03,1,0.08,-0.26,1
3053,4975,3,3,2.74,1289,496,0.81,0.02,0,0.82,5.00,1
73,6453,19,0,1670.49,6,31,0.17,0.10,1,0.03,-0.17,1
66,4770,14,2,1534.80,2,28,0.08,0.08,1,0.01,0.21,1
60,6446,14,2,1621.20,7,30,0.00,0.10,1,0.04,-0.09,1
87,5612,19,2,1651.10,3,28,0.16,0.02,1,0.04,0.01,1
2083,5544,1,2,7.29,911,457,0.87,0.09,0,0.94,5.00,1
38,5883,18,2,1209.26,-3,28,0.05,0.07,1,0.05,0.74,1
73,3856,18,1,1430.34,5,38,0.08,0.06,1,0.00,0.42,1
102,6107,16,2,1818.39,6,8,0.07,0.00,1,0.09,0.13,1
38,4727,19,0,1515.11,1,26,0.17,0.01,1,0.05,0.03,1
3355,6499,2,1,9.84,483,475,0.98,0.14,0,0.85,5.00,1
67,4788,18,2,1637.78,7,22,0.04,0.13,1,0.07,-0.73,1
64,4514,9,0,1452.14,3,18,0.18,0.07,1,0.01,0.98,1
80,6626,8,1,1097.52,6,24,0.00,0.12,1,0.05,-0.45,1
51,4021,14,0,1622.17,6,48,0.12,0.05,1,0.02,-0.55,1
2828,4603,1,0,7.18,949,502,0.79,0.14,0,0.95,5.00,1
52,6258,17,0,1416.56,7,38,0.17,0.16,1,0.05,0.65,1
47,4283,14,4,1391.64,2,27,0.13,0.18,1,0.09,-0.43,1
62,5866,9,0,1752.97,3,28,0.18,0.01,1,0.04,-0.20,1
72,3560,16,4,1056.72,7,20,0.20,0.17,1,0.06,-0.83,1
2462,3562,2,2,7.43,873,584,0.99,0.07,0,0.80,5.00,1
42,5929,11,0,1846.61,12,11,0.11,0.12,1,0.03,0.26,1
87,6487,17,2,1670.95,4,44,0.01,0.09,1,0.02,-0.51,1
54,3962,18,1,1288.29,7,49,0.07,0.03,1,0.03,0.65,1
70,4995,17,3,1436.69,5,23,0.03,0.07,1,0.07,-0.17,1
2738,5190,1,1,9.68,1026,482,0.92,0.02,0,0.88,5.00,1
-1,6585,8,1,1296.76,3,15,0.18,0.11,1,0.03,0.52,1
92,2938,15,4,1668.99,1,49,0.09,0.05,1,0.02,-0.05,1
90,4930,14,3,1131.58,4,19,0.01,0.01,1,0.09,0.58,1
73,4451,12,2,1243.67,2,43,0.18,0.12,1,0.06,-0.49,1
3335,5345,0,0,5.43,1067,468,0.94,0.01,0,0.81,5.00,1
54,5885,20,4,1464.20,5,25,0.07,0.05,1,0.04,0.42,1
82,5185,13,0,1500.14,3,33,0.03,0.19,1,0.04,-0.43,1
75,4682,14,2,1362.47,9,33,0.20,0.01,1,0.08,0.12,1
56,4531,13,3,1686.28,0,29,0.12,0.14,1,0.09,-0.31,1
2621,4715,2,0,5.29,991,532,0.92,0.11,0,0.83,5.00,1
83,5328,14,2,1510.28,3,36,0.03,0.18,1,0.10,-0.74,1
17,4965,20,2,1781.61,2,33,0.17,0.20,1,0.05,0.10,1
41,3944,18,1,1482.57,5,28,0.11,0.15,1,0.04,0.36,1
29,3660,16,3,1320.51,3,25,0.04,0.13,1,0.04,0.53,1
3212,4129,2,0,9.04,819,532,0.98,0.15,0,0.85,5.00,1
82,4567,9,2,1310.43,11,34,0.16,0.06,1,0.01,0.06,1
62,5448,11,4,1352.89,5,35,0.08,0.07,1,0.07,-0.57,1
68,5813,18,1,1652.54,5,24,0.02,0.09,1,0.04,-0.97,1
62,5587,9,2,1150.14,5,16,0.07,0.16,1,0.07,0.06,1
3448,4876,1,4,9.21,1003,466,0.85,0.17,0,0.86,5.00,1
4,4668,10,2,1332.73,9,31,0.15,0.07,1,0.02,0.35,1
62,5477,9,0,1562.74,1,31,0.06,0.12,1,0.03,-0.29,1
85,5248,11,3,1372.23,6,43,0.02,0.13,1,0.06,0.58,1
51,4067,17,4,1141.41,2,39,0.00,0.04,1,0.03,0.63,1
3109,6292,2,4,8.17,1333,575,0.77,0.15,0,0.95,5.00,1
66,7248,14,4,1291.44,6,40,0.01,0.01,1,0.10,0.16,1
43,5413,10,1,1277.26,7,39,0.01,0.06,1,0.05,-0.13,1
54,5080,11,0,1416.54,5,36,0.05,0.12,1,0.03,-0.10,1
54,4404,11,0,1360.81,4,25,0.06,0.16,1,0.09,-0.14,1
2726,5087,3,3,4.13,1122,487,0.98,0.16,0,0.99,5.00,1
63,4865,19,3,1271.64,8,36,0.01,0.07,1,0.00,-1.36,1
36,4957,15,2,1424.09,2,43,0.16,0.08,1,0.05,-0.21,1
49,4749,20,0,1463.07,5,13,0.02,0.00,1,0.07,0.13,1
74,5611,12,2,1583.56,2,28,0.02,0.09,1,0.06,0.14,1
2566,4707,0,3,5.60,861,527,0.87,0.08,0,0.99,5.00,1
48,3843,16,0,1723.40,0,46,0.10,0.03,1,0.09,-0.49,1
67,3464,18,2,1264.57,4,22,0.14,0.18,1,0.06,0.43,1
52,5493,9,4,1608.30,4,27,0.09,0.09,1,0.09,-0.28,1
32,4435,20,4,1765.20,1,30,0.09,0.12,1,0.10,0.08,1
2920,5302,1,4,1.00,953,509,0.84,0.09,0,0.97,5.00,1
86,7508,20,0,1541.70,9,40,0.05,0.02,1,0.06,0.43,1
41,5552,18,1,1497.10,0,26,0.15,0.08,1,0.08,-0.20,1
79,5656,18,3,1390.45,2,45,0.15,0.03,1,0.08,0.40,1
19,3958,12,2,1555.09,3,25,0.20,0.06,1,0.08,0.26,1
2572,3497,3,4,2.25,895,524,0.99,0.07,0,0.90,5.00,1
54,5302,20,1,1320.01,6,33,0.07,0.06,1,0.01,0.48,1
71,5245,12,1,1569.72,5,40,0.06,0.12,1,0.09,0.83,1
33,4351,14,3,1305.42,7,39,0.08,0.01,1,0.00,0.42,1
44,4986,20,0,1542.51,1,27,0.12,0.03,1,0.06,0.18,1
3218,4657,0,2,8.16,1048,434,0.87,0.14,0,0.88,5.00,1
63,3281,16,2,1257.59,8,40,0.11,0.07,1,0.08,-0.11,1
36,6051,10,4,1540.34,0,34,0.03,0.02,1,0.06,0.30,1
68,3282,13,1,1664.94,9,39,0.13,0.19,1,0.08,0.36,1
71,3307,14,4,1383.17,2,16,0.16,0.01,1,0.05,-0.63,1
3289,6603,0,2,1.68,722,518,0.93,0.02,0,0.95,5.00,1
71,5284,11,3,1600.82,3,13,0.03,0.18,1,0.07,0.07,1
71,5032,12,1,1683.87,5,28,0.13,0.19,1,0.09,-0.58,1
107,5740,11,3,1547.71,6,47,0.06,0.06,1,0.04,-0.45,1
58,5575,20,1,1447.73,7,42,0.01,0.07,1,0.06,0.29,1
2160,5513,2,3,4.87,1075,466,0.74,0.03,0,0.81,5.00,1
57,4324,11,0,1508.89,4,33,0.12,0.11,1,0.03,0.06,1
66,2467,17,2,1170.95,9,29,0.04,0.10,1,0.04,-0.18,1
63,3092,19,1,1963.05,7,29,0.17,0.16,1,0.04,-0.26,1
72,6527,17,1,1545.96,7,36,0.13,0.16,1,0.04,0.08,1
2803,5826,3,1,3.16,1630,466,0.74,0.17,0,0.99,5.00,1
69,6100,13,4,1429.45,4,20,0.04,0.18,1,0.08,-0.19,1
68,4836,20,0,1712.46,5,24,0.16,0.11,1,0.01,-0.15,1
69,2338,17,0,1418.81,5,18,0.15,0.13,1,0.07,-0.02,1
60,4195,13,0,1583.89,6,23,0.09,0.10,1,0.03,-0.46,1
2847,4033,3,4,3.17,1087,446,0.73,0.18,0,0.85,5.00,1
23,5185,13,3,1647.16,9,23,0.12,0.14,1,0.03,-0.34,1
44,4941,18,3,1270.29,5,25,0.07,0.08,1,0.08,-0.02,1
64,7313,9,4,1385.98,2,37,0.01,0.16,1,0.02,0.31,1
68,5036,10,0,1424.06,1,39,0.01,0.02,1,0.03,0.38,1
3009,5215,0,4,5.41,1245,436,0.92,0.07,0,0.88,5.00,1
62,5576,13,1,2079.44,14,34,0.15,0.19,1,0.05,0.81,1
65,4261,15,2,1497.57,8,12,0.01,0.01,1,0.02,0.61,1
61,4310,19,4,1278.23,7,25,0.12,0.05,1,0.09,0.80,1
57,4711,20,3,1158.82,6,33,0.05,0.11,1,0.07,0.53,1
2863,5933,1,0,6.57,1092,454,0.86,0.11,0,0.93,5.00,1
82,7222,11,4,1046.24,1,25,0.10,0.06,1,0.04,-0.85,1
70,4233,12,2,1814.15,5,40,0.18,0.08,1,0.05,-0.05,1
81,3677,9,1,1579.31,12,38,0.13,0.15,1,0.09,0.31,1
33,4143,8,4,1416.27,1,47,0.13,0.16,1,0.05,-0.28,1
3079,4104,1,2,1.97,1136,618,0.88,0.07,0,0.91,5.00,1
60,5384,14,0,1057.51,8,24,0.15,0.07,1,0.07,0.33,1
39,6145,17,1,1099.80,5,42,0.19,0.01,1,0.05,0.40,1
21,4900,19,2,1666.67,3,19,0.18,0.15,1,0.06,-0.04,1
92,6373,19,4,1474.67,1,36,0.15,0.01,1,0.05,0.12,1
2829,6130,0,1,2.43,950,531,0.79,0.02,0,0.91,5.00,1
58,2946,8,3,1491.85,13,31,0.04,0.19,1,0.01,0.35,1
67,6099,15,4,1313.53,4,42,0.20,0.07,1,0.08,-0.59,1
47,3937,15,1,1327.00,10,33,0.10,0.16,1,0.09,0.43,1
77,4386,18,3,1201.06,3,30,0.03,0.04,1,0.05,-0.24,1
2502,3498,2,4,2.30,518,494,0.80,0.12,0,0.96,5.00,1
67,3179,17,0,1312.17,6,46,0.02,0.19,1,0.03,0.10,1
72,5612,12,3,1860.62,7,12,0.17,0.04,1,0.08,-0.54,1
73,4040,20,1,1474.18,7,11,0.10,0.01,1,0.01,0.15,1
64,4907,18,0,1717.14,3,41,0.12,0.03,1,0.04,0.63,1
3873,4996,3,0,2.11,995,461,0.87,0.05,0,0.91,5.00,1
72,6975,19,4,1598.01,6,13,0.07,0.06,1,0.00,0.18,1
62,4218,16,1,1598.78,10,39,0.11,0.14,1,0.08,-0.91,1
85,6659,17,3,1571.28,6,46,0.09,0.14,1,0.07,0.18,1
21,2685,19,0,1540.62,2,29,0.04,0.02,1,0.03,-0.53,1
3346,5487,2,4,8.83,985,516,0.89,0.18,0,0.91,5.00,1
49,6364,11,0,1706.10,8,41,0.08,0.04,1,0.05,-0.17,1
43,4882,12,0,1337.41,8,35,0.05,0.07,1,0.09,0.74,1
50,4587,11,0,1395.07,5,22,0.12,0.02,1,0.00,-0.04,1
67,4836,8,3,1645.88,2,37,0.18,0.07,1,0.09,0.31,1
3553,6735,1,4,8.74,957,549,0.84,0.16,0,0.86,5.00,1
